Time (s),NeckFlEx,HeadSideTilt,NeckTors,AngleTorsoTilt,AngleTorsoSideTilt,AngleBackCurve,AngleShoulderAbAdLeft, AngleShoulderFlExLeft,UpArmRotLeft,AngleElbowLeft,AngleLowArmProSupLeft,HandFlExLeft,AngleHandRadDuctLeft,AngleLegLeft,ShoulderAbAdRight,AngleShoulderFlExRight,AngleUpArmRotRight,ElbowRight,AngleLowArmProSupRight,AngleHandFlExRight,HandRadDuctRight,LegRight
0,-151.4951,-89.87302,-1.733124,-214.8217,2.829781,-180.8138,3.859406,10.04163,-0.3153992,-3.612335,-26.05682,-187.3973,2.908173,-3.398895,-22.00004,,,,,,,
0,-151.4931,-89.86888,-1.734711,-214.8201,2.828644,-180.8093,3.853821,10.04168,-0.3156738,-3.614471,-26.04781,-187.3949,2.90892,-3.4133,-21.99796,,,,,,,
0,-151.491,-89.86454,-1.736389,-214.8184,2.827362,-180.8046,3.848526,10.04174,-0.315979,-3.616669,-26.03855,-187.3922,2.90947,-3.42807,-21.99594,,,,,,,
0,-151.4888,-89.86024,-1.738129,-214.8165,2.826157,-180.7998,3.84343,10.04181,-0.3162842,-3.618927,-26.02888,-187.3895,2.910126,-3.443298,-21.99382,,,,,,,
0,-151.4875,-89.85741,-1.738525,-214.8151,2.824745,-180.7954,3.838699,10.04177,-0.3162231,-3.619629,-26.02101,-187.3857,2.91066,-3.454803,-21.99306,,,,,,,
0,-151.4861,-89.85478,-1.738708,-214.8136,2.823204,-180.7905,3.833908,10.04173,-0.3161316,-3.619995,-26.01266,-187.3814,2.911011,-3.466522,-21.9926,,,,,,,
0,-151.4849,-89.85224,-1.738831,-214.8122,2.821663,-180.7859,3.829865,10.04171,-0.31604,-3.620392,-26.0048,-187.3773,2.911209,-3.477509,-21.99219,,,,,,,
0,-151.4838,-89.84987,-1.738983,-214.8108,2.820274,-180.7815,3.826218,10.04167,-0.315918,-3.620758,-25.99711,-187.3732,2.911469,-3.48819,-21.99187,,,,,,,
0,-151.4832,-89.84812,-1.738068,-214.8094,2.81871,-180.7771,3.822998,10.04181,-0.3163757,-3.625916,-25.98936,-187.3681,2.911469,-3.506439,-21.98997,,,,,,,
0,-151.4829,-89.84647,-1.736664,-214.8078,2.816902,-180.7723,3.819778,10.04202,-0.3171082,-3.633759,-25.98058,-187.3618,2.911469,-3.530304,-21.98709,,,,,,,
0,-151.4824,-89.84499,-1.735321,-214.8064,2.8153,-180.768,3.817108,10.04223,-0.3177795,-3.640869,-25.97266,-187.3561,2.911346,-3.551758,-21.98459,,,,,,,
0,-151.4821,-89.84351,-1.734009,-214.8049,2.813683,-180.7635,3.81459,10.04242,-0.3184814,-3.648163,-25.96443,-187.3504,2.911148,-3.573914,-21.98203,,,,,,,
0,-151.4821,-89.84215,-1.731812,-214.8033,2.811813,-180.7586,3.812439,10.04255,-0.3187866,-3.653473,-25.95582,-187.3448,2.910797,-3.590118,-21.97704,,,,,,,
0,-151.4825,-89.84122,-1.728912,-214.8017,2.809998,-180.7537,3.81044,10.04257,-0.3186035,-3.655945,-25.94793,-187.3401,2.910339,-3.597809,-21.96986,,,,,,,
0,-151.4828,-89.84023,-1.725861,-214.8001,2.808121,-180.7485,3.808838,10.04257,-0.3184509,-3.658539,-25.9395,-187.3352,2.90979,-3.605957,-21.9623,,,,,,,
0,-151.4832,-89.83926,-1.723022,-214.7985,2.80632,-180.7437,3.807495,10.04259,-0.3182983,-3.660919,-25.93173,-187.3307,2.909256,-3.613464,-21.95543,,,,,,,
0,-151.4839,-89.83849,-1.71994,-214.797,2.804626,-180.7389,3.806519,10.04245,-0.3175354,-3.658234,-25.92349,-187.3273,2.908722,-3.618622,-21.94976,,,,,,,
0,-151.4849,-89.83788,-1.715698,-214.7953,2.802895,-180.7336,3.805862,10.04188,-0.3149109,-3.640961,-25.91325,-187.3268,2.907974,-3.617615,-21.94712,,,,,,,
0,-151.4858,-89.83732,-1.711395,-214.7936,2.801163,-180.7282,3.805298,10.04129,-0.3122559,-3.623413,-25.90291,-187.3264,2.907303,-3.616608,-21.94448,,,,,,,
0,-151.487,-89.83671,-1.706879,-214.7919,2.799278,-180.7225,3.805038,10.04067,-0.3094482,-3.604919,-25.89195,-187.3259,2.906433,-3.615509,-21.94177,,,,,,,
0,-151.4882,-89.83607,-1.702515,-214.7902,2.797478,-180.717,3.805038,10.04008,-0.3067627,-3.587219,-25.88142,-187.3254,2.905426,-3.614502,-21.9392,,,,,,,
0,-151.4898,-89.83524,-1.696472,-214.7884,2.795837,-180.7139,3.805191,10.03899,-0.302063,-3.542145,-25.86958,-187.3311,2.90448,-3.612885,-21.93504,,,,,,,
0,-151.4941,-89.83336,-1.682068,-214.7841,2.791939,-180.7067,3.806625,10.03634,-0.290741,-3.433105,-25.84172,-187.3452,2.901718,-3.6091,-21.92526,,,,,,,
0,-151.5005,-89.82983,-1.663757,-214.7794,2.787445,-180.7079,3.810287,10.03758,-0.2943726,-3.503601,-25.81072,-187.3593,2.897995,-3.610352,-21.9263,,,,,,,
0,-151.5027,-89.8286,-1.657776,-214.778,2.786072,-180.7096,3.811874,10.03854,-0.2978516,-3.553162,-25.80157,-187.3635,2.896713,-3.611572,-21.92833,,,,,,,
0,-151.5057,-89.82695,-1.649902,-214.7762,2.784256,-180.7119,3.814285,10.03983,-0.3024902,-3.618256,-25.78999,-187.3686,2.894958,-3.613098,-21.93077,,,,,,,
0,-151.5089,-89.82565,-1.643921,-214.7745,2.782715,-180.716,3.816589,10.04099,-0.3070068,-3.66684,-25.78247,-187.3672,2.893188,-3.613739,-21.92912,,,,,,,
0,-151.5116,-89.82453,-1.638489,-214.773,2.781303,-180.7198,3.818848,10.04206,-0.3110657,-3.710968,-25.7758,-187.3661,2.891769,-3.614319,-21.9276,,,,,,,
0,-151.5146,-89.82339,-1.632965,-214.7715,2.779915,-180.7235,3.821304,10.04313,-0.3152466,-3.755981,-25.76933,-187.3649,2.890015,-3.614929,-21.92612,,,,,,,
0,-151.5175,-89.82223,-1.627625,-214.77,2.778496,-180.7271,3.823975,10.04418,-0.3192749,-3.799377,-25.7633,-187.3636,2.888458,-3.61554,-21.92476,,,,,,,
0,-151.5207,-89.8218,-1.622559,-214.7679,2.77697,-180.7307,3.826782,10.04491,-0.3221741,-3.827271,-25.75568,-187.3604,2.886826,-3.613708,-21.92226,,,,,,,
0,-151.5246,-89.82128,-1.616913,-214.7654,2.77507,-180.7345,3.830215,10.04569,-0.3252563,-3.85614,-25.74711,-187.3564,2.884857,-3.611298,-21.91898,,,,,,,
0,-151.5283,-89.82092,-1.611267,-214.763,2.773293,-180.7383,3.833939,10.04646,-0.3283386,-3.885101,-25.73882,-187.3524,2.882889,-3.608856,-21.91534,,,,,,,
0,-151.5317,-89.82062,-1.606415,-214.7609,2.771759,-180.7416,3.837219,10.04713,-0.3309937,-3.909851,-25.73186,-187.3489,2.881134,-3.606781,-21.9119,,,,,,,
0,-151.5352,-89.82059,-1.601807,-214.7586,2.769928,-180.7428,3.840683,10.04716,-0.3309937,-3.910278,-25.72589,-187.3438,2.879227,-3.60083,-21.90908,,,,,,,
0,-151.5393,-89.82066,-1.596649,-214.7561,2.767822,-180.7435,3.84465,10.047,-0.3304138,-3.905273,-25.71959,-187.3378,2.87738,-3.593262,-21.9059,,,,,,,
0,-151.5433,-89.82076,-1.591827,-214.7537,2.765862,-180.7443,3.848526,10.04686,-0.3298645,-3.900574,-25.71378,-187.3321,2.875427,-3.586182,-21.90263,,,,,,,
0,-151.5473,-89.82086,-1.586761,-214.7512,2.763809,-180.745,3.852997,10.04674,-0.3292847,-3.895691,-25.70802,-187.3263,2.873367,-3.578735,-21.89895,,,,,,,
0,-151.551,-89.82107,-1.582275,-214.7488,2.761726,-180.7437,3.856918,10.04645,-0.3279419,-3.887451,-25.70096,-187.3197,2.871521,-3.570404,-21.89274,,,,,,,
0,-151.5552,-89.82146,-1.577515,-214.7462,2.759453,-180.7415,3.861282,10.04606,-0.3261719,-3.876953,-25.6928,-187.3124,2.869568,-3.560791,-21.88461,,,,,,,
0,-151.5592,-89.82185,-1.57309,-214.7438,2.757355,-180.7393,3.865479,10.0457,-0.3244934,-3.867096,-25.68523,-187.3054,2.867645,-3.551788,-21.87682,,,,,,,
0,-151.5635,-89.82219,-1.568054,-214.7411,2.754936,-180.737,3.870239,10.04531,-0.3226013,-3.855957,-25.67696,-187.2976,2.865524,-3.541626,-21.86784,,,,,,,
0,-151.5678,-89.82259,-1.563354,-214.7384,2.752708,-180.7353,3.874893,10.04509,-0.3213196,-3.853882,-25.66884,-187.2909,2.86348,-3.533173,-21.8628,,,,,,,
0,-151.5721,-89.82294,-1.558685,-214.7357,2.750526,-180.7341,3.879486,10.0451,-0.3206787,-3.863159,-25.66043,-187.285,2.861572,-3.526428,-21.86259,,,,,,,
0,-151.5763,-89.82334,-1.553833,-214.7328,2.748207,-180.7329,3.884232,10.04511,-0.3200073,-3.872864,-25.65176,-187.2789,2.859573,-3.519348,-21.86227,,,,,,,
0,-151.5813,-89.82384,-1.548401,-214.7297,2.745735,-180.7316,3.889923,10.04513,-0.3192749,-3.883636,-25.64231,-187.2721,2.857254,-3.511444,-21.86179,,,,,,,
0,-151.5857,-89.82421,-1.543671,-214.7269,2.743462,-180.7312,3.894913,10.04497,-0.3181152,-3.882813,-25.63375,-187.2669,2.855255,-3.505219,-21.85952,,,,,,,
0,-151.5905,-89.82446,-1.539551,-214.7241,2.741127,-180.7341,3.900284,10.04399,-0.3148804,-3.836884,-25.62443,-187.2653,2.853134,-3.502441,-21.84986,,,,,,,
0,-151.595,-89.82471,-1.535583,-214.7214,2.738968,-180.7369,3.905304,10.04305,-0.3117676,-3.792755,-25.61563,-187.2638,2.851151,-3.499786,-21.84046,,,,,,,
0,-151.6003,-89.82502,-1.530823,-214.7182,2.736366,-180.7403,3.91156,10.04194,-0.308075,-3.740265,-25.60529,-187.262,2.848816,-3.496643,-21.82915,,,,,,,
0,-151.6052,-89.82518,-1.526703,-214.7155,2.734009,-180.7437,3.917221,10.04097,-0.3048706,-3.694214,-25.59634,-187.2608,2.846603,-3.494232,-21.81992,,,,,,,
0,-151.6103,-89.82452,-1.523621,-214.7129,2.731735,-180.7513,3.923065,10.04038,-0.3028259,-3.661194,-25.58998,-187.2639,2.844345,-3.495819,-21.82087,,,,,,,
0,-151.6151,-89.82401,-1.520782,-214.7106,2.729736,-180.7582,3.928391,10.03984,-0.3009949,-3.630829,-25.5842,-187.2667,2.842346,-3.497253,-21.82165,,,,,,,
0,-151.6203,-89.82342,-1.517578,-214.7081,2.727463,-180.7661,3.934677,10.03923,-0.2988892,-3.596252,-25.57771,-187.2699,2.840134,-3.498901,-21.82255,,,,,,,
0,-151.6257,-89.82271,-1.514374,-214.7055,2.725075,-180.774,3.940979,10.03864,-0.2967834,-3.562134,-25.57127,-187.2732,2.837875,-3.50058,-21.8232,,,,,,,
0,-151.6325,-89.82191,-1.510345,-214.7007,2.722504,-180.7902,3.948822,10.038,-0.29422,-3.539459,-25.55599,-187.2813,2.834976,-3.502716,-21.81163,,,,,,,
0,-151.6392,-89.82087,-1.50647,-214.696,2.719795,-180.8059,3.956711,10.03738,-0.291687,-3.517365,-25.54119,-187.2893,2.832397,-3.504791,-21.80033,,,,,,,
0,-151.6448,-89.82019,-1.503235,-214.6922,2.717751,-180.8189,3.963333,10.03686,-0.2896118,-3.499115,-25.52905,-187.2958,2.830048,-3.50647,-21.79102,,,,,,,
0,-151.6651,-89.81346,-1.488373,-214.6754,2.712822,-180.861,3.985992,10.03688,-0.2883911,-3.517242,-25.496,-187.3179,2.822723,-3.498322,-21.78714,,,,,,,
0,-151.6722,-89.81084,-1.482422,-214.6687,2.711678,-180.8744,3.993759,10.03728,-0.2893372,-3.540863,-25.48307,-187.324,2.820282,-3.492065,-21.78429,,,,,,,
0,-151.6793,-89.8079,-1.475067,-214.6602,2.711487,-180.8846,4.000809,10.03841,-0.2927856,-3.596527,-25.46623,-187.3265,2.817993,-3.479248,-21.77472,,,,,,,
0,-151.6868,-89.80471,-1.467163,-214.6512,2.71122,-180.8955,4.008347,10.03957,-0.2964783,-3.655823,-25.44911,-187.3292,2.815918,-3.465576,-21.76469,,,,,,,
0,-151.6953,-89.80134,-1.458527,-214.6413,2.711082,-180.9075,4.016632,10.0409,-0.3005371,-3.721008,-25.43106,-187.3322,2.813263,-3.450562,-21.75381,,,,,,,
0,-151.7032,-89.79832,-1.447449,-214.6311,2.711777,-180.9182,4.024185,10.04198,-0.3042908,-3.77655,-25.41432,-187.3271,2.811188,-3.425812,-21.75706,,,,,,,
0,-151.7138,-89.79462,-1.432526,-214.6178,2.712952,-180.9321,4.033951,10.04335,-0.3091736,-3.847687,-25.39349,-187.3192,2.808472,-3.391937,-21.76387,,,,,,,
0,-151.7242,-89.79092,-1.417847,-214.6046,2.714027,-180.9454,4.043594,10.04471,-0.3138733,-3.917023,-25.37383,-187.3112,2.805954,-3.358307,-21.77083,,,,,,,
0,-151.7336,-89.78933,-1.410492,-214.5952,2.715347,-180.9425,4.051788,10.04485,-0.3143616,-3.924805,-25.36452,-187.3004,2.803711,-3.335968,-21.7681,,,,,,,
0,-151.742,-89.78789,-1.403961,-214.5869,2.71637,-180.9399,4.058868,10.045,-0.3147583,-3.931702,-25.35669,-187.2908,2.801987,-3.316223,-21.76598,,,,,,,
0,-151.7495,-89.78656,-1.39798,-214.5793,2.717384,-180.9375,4.06543,10.04513,-0.315155,-3.937988,-25.34989,-187.2819,2.800446,-3.298157,-21.76439,,,,,,,
0,-151.7576,-89.78536,-1.38855,-214.5699,2.718231,-180.9366,4.072311,10.04521,-0.3151855,-3.942108,-25.33903,-187.2736,2.798828,-3.264191,-21.76651,,,,,,,
0,-151.7654,-89.78462,-1.376495,-214.5595,2.719139,-180.9369,4.078903,10.04527,-0.3148193,-3.944061,-25.32522,-187.2662,2.797211,-3.217926,-21.77199,,,,,,,
0,-151.7719,-89.78382,-1.366058,-214.5505,2.719795,-180.9373,4.084671,10.04531,-0.3145447,-3.94574,-25.31338,-187.2598,2.796021,-3.177704,-21.77708,,,,,,,
0,-151.7792,-89.78302,-1.35495,-214.5409,2.720528,-180.9375,4.09079,10.04537,-0.3142395,-3.94754,-25.301,-187.2529,2.794769,-3.134918,-21.78281,,,,,,,
0,-151.786,-89.78178,-1.344574,-214.5311,2.721245,-180.9384,4.096283,10.04522,-0.3135681,-3.944885,-25.28896,-187.2458,2.793655,-3.097321,-21.78472,,,,,,,
0,-151.7929,-89.78008,-1.333344,-214.5198,2.722038,-180.9396,4.102264,10.04494,-0.312561,-3.938782,-25.2756,-187.2376,2.792465,-3.058502,-21.78432,,,,,,,
0,-151.7998,-89.77834,-1.322388,-214.5086,2.722733,-180.9409,4.107986,10.04467,-0.3115845,-3.93277,-25.26262,-187.2296,2.791473,-3.020325,-21.78434,,,,,,,
0,-151.8062,-89.77673,-1.312012,-214.4981,2.723381,-180.942,4.113235,10.04438,-0.3106384,-3.927094,-25.25043,-187.222,2.790558,-2.984406,-21.78472,,,,,,,
0,-151.8125,-89.77409,-1.304077,-214.4894,2.724075,-180.944,4.118454,10.04413,-0.3096924,-3.918549,-25.24249,-187.2119,2.789795,-2.960266,-21.78888,,,,,,,
0,-151.8191,-89.76993,-1.298706,-214.4824,2.72467,-180.9471,4.123688,10.04383,-0.3086853,-3.905975,-25.2393,-187.198,2.788879,-2.949402,-21.79794,,,,,,,
0,-151.8258,-89.76549,-1.292999,-214.475,2.725304,-180.9503,4.129242,10.04353,-0.3076172,-3.892731,-25.23595,-187.1833,2.788193,-2.937988,-21.80799,,,,,,,
0,-151.832,-89.76152,-1.287842,-214.4681,2.725922,-180.9533,4.134079,10.04323,-0.3066406,-3.880646,-25.2329,-187.1699,2.787613,-2.927551,-21.8176,,,,,,,
0,-151.8383,-89.75574,-1.281616,-214.4602,2.726532,-180.9601,4.139145,10.04277,-0.3050842,-3.858093,-25.22924,-187.1528,2.787125,-2.917297,-21.82632,,,,,,,
0,-151.8438,-89.74717,-1.274536,-214.4522,2.726807,-180.9734,4.143738,10.04196,-0.3025818,-3.818268,-25.22522,-187.1315,2.78656,-2.90979,-21.83057,,,,,,,
0,-151.8492,-89.73838,-1.267181,-214.4437,2.72718,-180.9874,4.148407,10.04112,-0.2999878,-3.776733,-25.22099,-187.1093,2.786133,-2.901917,-21.83553,,,,,,,
0,-151.8557,-89.72858,-1.259003,-214.4341,2.727539,-181.0029,4.153366,10.04017,-0.2970886,-3.73056,-25.21607,-187.0846,2.785858,-2.893188,-21.84164,,,,,,,
0,-151.861,-89.71937,-1.251892,-214.4251,2.727882,-181.0187,4.1577,10.03942,-0.2945557,-3.693237,-25.2117,-187.0617,2.785645,-2.88324,-21.84813,,,,,,,
0,-151.866,-89.70675,-1.24527,-214.415,2.727806,-181.0455,4.162216,10.03886,-0.2920837,-3.672424,-25.20752,-187.0324,2.785797,-2.861969,-21.85729,,,,,,,
0,-151.871,-89.69403,-1.238586,-214.4046,2.727745,-181.0725,4.166641,10.03827,-0.2896118,-3.651428,-25.20312,-187.0029,2.785645,-2.840515,-21.86661,,,,,,,
0,-151.876,-89.68178,-1.232117,-214.3943,2.727692,-181.0987,4.170685,10.03776,-0.2872009,-3.631165,-25.19855,-186.9745,2.785797,-2.819794,-21.87566,,,,,,,
0,-151.8807,-89.66989,-1.226166,-214.3839,2.727814,-181.1246,4.174667,10.03728,-0.2850342,-3.613281,-25.19441,-186.9454,2.785995,-2.798218,-21.88519,,,,,,,
0,-151.8916,-89.64465,-1.217865,-214.3594,2.729362,-181.1861,4.185028,10.03699,-0.2828369,-3.598785,-25.18923,-186.8686,2.787277,-2.734619,-21.91482,,,,,,,
0,-151.8952,-89.63618,-1.215088,-214.3506,2.729843,-181.2066,4.188065,10.0369,-0.282074,-3.593933,-25.18689,-186.843,2.787827,-2.713501,-21.92478,,,,,,,
0,-151.8977,-89.6185,-1.210938,-214.3378,2.73307,-181.2327,4.191605,10.0367,-0.2812195,-3.586823,-25.1834,-186.7978,2.788879,-2.642853,-21.93874,,,,,,,
0,-151.8999,-89.60344,-1.207428,-214.3271,2.735817,-181.2547,4.194336,10.03651,-0.2805176,-3.580811,-25.17999,-186.7593,2.789642,-2.582245,-21.95057,,,,,,,
0,-151.902,-89.58881,-1.203979,-214.3167,2.73851,-181.2762,4.196747,10.03636,-0.2798462,-3.574982,-25.17627,-186.7219,2.790558,-2.523315,-21.96214,,,,,,,
0,-151.9043,-89.57293,-1.20047,-214.3055,2.74147,-181.2991,4.19931,10.03614,-0.2790527,-3.568268,-25.17179,-186.6818,2.79184,-2.459045,-21.97475,,,,,,,
0,-151.9053,-89.55607,-1.204407,-214.2939,2.744682,-181.3102,4.201523,10.03573,-0.2773743,-3.549011,-25.1685,-186.6612,2.793152,-2.388306,-21.98831,,,,,,,
0,-151.9065,-89.54048,-1.208038,-214.2831,2.747658,-181.3205,4.203369,10.03536,-0.2758179,-3.531128,-25.16495,-186.6421,2.794418,-2.322754,-22.00096,,,,,,,
0,-151.9073,-89.52502,-1.211639,-214.2722,2.750511,-181.3306,4.205185,10.03499,-0.274292,-3.513397,-25.16094,-186.6231,2.795883,-2.257629,-22.01357,,,,,,,
0,-151.9083,-89.50946,-1.215271,-214.2609,2.753517,-181.3409,4.206635,10.03458,-0.2727356,-3.495453,-25.15629,-186.6039,2.797577,-2.191833,-22.02638,,,,,,,
0,-151.9083,-89.49844,-1.219788,-214.2502,2.755424,-181.3405,4.207977,10.03428,-0.2713928,-3.479553,-25.15083,-186.5959,2.799606,-2.150665,-22.04019,,,,,,,
0,-151.9081,-89.48919,-1.223877,-214.2404,2.757118,-181.339,4.208954,10.03399,-0.2702026,-3.465637,-25.14536,-186.5897,2.801559,-2.116272,-22.05138,,,,,,,
0,-151.9078,-89.47933,-1.228241,-214.2295,2.75882,-181.3376,4.209793,10.03369,-0.2689514,-3.450958,-25.1389,-186.5832,2.803574,-2.079926,-22.06201,,,,,,,
0,-151.9076,-89.4704,-1.232147,-214.2191,2.760414,-181.3362,4.210251,10.03341,-0.2678223,-3.437531,-25.13232,-186.5772,2.805603,-2.046783,-22.07058,,,,,,,
0,-151.9061,-89.4575,-1.243256,-214.2091,2.76088,-181.3363,4.209946,10.03243,-0.2638855,-3.383087,-25.12815,-186.5765,2.808258,-1.992859,-22.07372,,,,,,,
0,-151.9046,-89.44488,-1.254303,-214.2,2.7612,-181.3365,4.208206,10.03146,-0.2599792,-3.328339,-25.12363,-186.5762,2.810699,-1.939819,-22.07548,,,,,,,
0,-151.9031,-89.43274,-1.265076,-214.1913,2.761658,-181.3367,4.205292,10.03051,-0.256134,-3.274933,-25.11847,-186.5759,2.813202,-1.888123,-22.07622,,,,,,,
0,-151.9017,-89.42058,-1.275879,-214.1829,2.762047,-181.3369,4.201126,10.02957,-0.2522888,-3.221497,-25.11263,-186.5755,2.815918,-1.836334,-22.0761,,,,,,,
0,-151.8987,-89.40525,-1.29071,-214.1747,2.761131,-181.3487,4.19516,10.02859,-0.2483215,-3.164978,-25.10552,-186.5806,2.819183,-1.760742,-22.0823,,,,,,,
0,-151.8952,-89.38974,-1.305756,-214.1669,2.759857,-181.3627,4.187958,10.02763,-0.2445068,-3.110229,-25.09769,-186.5866,2.822449,-1.683044,-22.08888,,,,,,,
0,-151.8912,-89.37093,-1.324249,-214.1574,2.758415,-181.3798,4.177429,10.02649,-0.2398071,-3.043091,-25.08673,-186.5939,2.826797,-1.587708,-22.09564,,,,,,,
0,-151.8872,-89.3551,-1.339691,-214.1497,2.756996,-181.3993,4.167007,10.02576,-0.2368164,-3.000641,-25.07611,-186.6012,2.830612,-1.509033,-22.097,,,,,,,
0,-151.8819,-89.34106,-1.353088,-214.1438,2.755432,-181.4315,4.156281,10.02578,-0.236908,-3.002258,-25.06489,-186.6107,2.834412,-1.443085,-22.08832,,,,,,,
0,-151.8765,-89.32677,-1.366638,-214.1376,2.753746,-181.464,4.144211,10.02581,-0.2369995,-3.003937,-25.05257,-186.6203,2.838409,-1.376526,-22.07871,,,,,,,
0,-151.8715,-89.31349,-1.379242,-214.1315,2.752151,-181.4942,4.132233,10.02582,-0.2370605,-3.005432,-25.04008,-186.6292,2.842484,-1.314453,-22.06913,,,,,,,
0,-151.8654,-89.3009,-1.390869,-214.1254,2.750832,-181.5221,4.118561,10.02602,-0.237854,-3.016357,-25.02554,-186.639,2.846878,-1.261353,-22.05826,,,,,,,
0,-151.8578,-89.29197,-1.398346,-214.1212,2.750267,-181.5398,4.104752,10.02652,-0.2400818,-3.046722,-25.01006,-186.6489,2.851151,-1.237671,-22.04716,,,,,,,
0,-151.8503,-89.28307,-1.405792,-214.1175,2.74968,-181.5573,4.090271,10.02704,-0.2423401,-3.076996,-24.99358,-186.6589,2.85582,-1.21405,-22.03555,,,,,,,
0,-151.8426,-89.27393,-1.413452,-214.114,2.749092,-181.5754,4.074722,10.02757,-0.2446594,-3.108093,-24.97547,-186.6692,2.860672,-1.189789,-22.02307,,,,,,,
0,-151.8349,-89.26426,-1.422943,-214.1113,2.748878,-181.5971,4.058975,10.02844,-0.2482605,-3.155792,-24.95702,-186.6792,2.865524,-1.163574,-22.01067,,,,,,,
0,-151.8264,-89.2524,-1.437683,-214.1098,2.749466,-181.6296,4.042816,10.03022,-0.2554626,-3.249573,-24.93863,-186.6894,2.870651,-1.130798,-21.9986,,,,,,,
0,-151.8184,-89.24113,-1.451904,-214.1086,2.75013,-181.6608,4.02681,10.0319,-0.2623596,-3.339752,-24.91985,-186.6992,2.875824,-1.099274,-21.98661,,,,,,,
0,-151.8098,-89.22926,-1.466827,-214.1077,2.750755,-181.6936,4.009659,10.03367,-0.2696533,-3.43457,-24.89895,-186.7095,2.881195,-1.066162,-21.9737,,,,,,,
0,-151.8012,-89.2183,-1.480591,-214.1073,2.751427,-181.723,3.992233,10.03533,-0.2763367,-3.521362,-24.87698,-186.7198,2.886963,-1.036407,-21.95977,,,,,,,
0,-151.7924,-89.21207,-1.488373,-214.1082,2.752411,-181.7342,3.974533,10.03627,-0.2799988,-3.567291,-24.85373,-186.7309,2.892792,-1.023895,-21.94218,,,,,,,
0,-151.7673,-89.19415,-1.510773,-214.1123,2.755203,-181.7665,3.922562,10.03905,-0.2905579,-3.69931,-24.77503,-186.7625,2.910797,-0.9880066,-21.89027,,,,,,,
0,-151.7593,-89.18528,-1.541138,-214.116,2.756378,-181.7791,3.903748,10.03983,-0.2941284,-3.725922,-24.74451,-186.7737,2.917664,-0.9790955,-21.86892,,,,,,,
0,-151.7502,-89.17522,-1.576111,-214.1204,2.757645,-181.7932,3.882568,10.04068,-0.2981262,-3.7547,-24.7081,-186.7863,2.92569,-0.9692993,-21.84485,,,,,,,
0,-151.741,-89.16533,-1.610748,-214.1249,2.758896,-181.8071,3.861679,10.04156,-0.3020935,-3.783203,-24.66988,-186.7986,2.933777,-0.9595947,-21.82095,,,,,,,
0,-151.7326,-89.15578,-1.640076,-214.1302,2.760239,-181.8189,3.842377,10.04181,-0.3040771,-3.782135,-24.63237,-186.8102,2.94165,-0.9586487,-21.79904,,,,,,,
0,-151.7236,-89.14487,-1.662384,-214.138,2.761978,-181.8282,3.822327,10.04063,-0.3015442,-3.707092,-24.59206,-186.8218,2.95015,-0.9792175,-21.77751,,,,,,,
0,-151.7157,-89.13506,-1.682556,-214.1451,2.763565,-181.8366,3.804459,10.03955,-0.2992554,-3.639221,-24.55394,-186.8324,2.958099,-0.9978333,-21.75812,,,,,,,
0,-151.7073,-89.12485,-1.703339,-214.1526,2.765152,-181.8452,3.786407,10.03844,-0.2969055,-3.569397,-24.51328,-186.8433,2.966568,-1.016968,-21.73821,,,,,,,
0,-151.6999,-89.11589,-1.723083,-214.1609,2.766815,-181.8517,3.77002,10.03742,-0.2943115,-3.505096,-24.47539,-186.8526,2.974594,-1.054901,-21.71464,,,,,,,
0,-151.6921,-89.10687,-1.745026,-214.1718,2.768852,-181.8564,3.752655,10.03631,-0.290863,-3.43692,-24.43504,-186.8616,2.983536,-1.127319,-21.68132,,,,,,,
0,-151.6735,-89.08571,-1.796967,-214.198,2.773796,-181.8676,3.714142,10.0337,-0.2826843,-3.275574,-24.33457,-186.8829,3.005768,-1.298645,-21.60374,,,,,,,
0,-151.6646,-89.07735,-1.810303,-214.2051,2.775826,-181.8801,3.696289,10.03336,-0.282074,-3.250061,-24.27595,-186.8883,3.017197,-1.364227,-21.57798,,,,,,,
0,-151.6565,-89.07014,-1.821075,-214.211,2.777657,-181.8922,3.681152,10.03316,-0.2818298,-3.23233,-24.22133,-186.8927,3.028137,-1.421417,-21.55635,,,,,,,
0,-151.6483,-89.06278,-1.831909,-214.2169,2.779404,-181.9042,3.666931,10.03295,-0.2816162,-3.214539,-24.16546,-186.8969,3.039246,-1.47876,-21.53519,,,,,,,
0,-151.6414,-89.05589,-1.843842,-214.2245,2.780479,-181.9258,3.655319,10.03337,-0.2836609,-3.227478,-24.11819,-186.8989,3.04921,-1.550476,-21.51591,,,,,,,
0,-151.6351,-89.0475,-1.862244,-214.238,2.780449,-181.974,3.644272,10.03514,-0.2911072,-3.307678,-24.07355,-186.8965,3.059799,-1.67572,-21.49339,,,,,,,
0,-151.6289,-89.03961,-1.879456,-214.2507,2.78038,-182.0193,3.634857,10.03682,-0.2980652,-3.382813,-24.03122,-186.8942,3.070068,-1.79306,-21.47286,,,,,,,
0,-151.6224,-89.03092,-1.898376,-214.2646,2.780289,-182.0691,3.625519,10.03864,-0.3057251,-3.465424,-23.98414,-186.8917,3.081467,-1.922058,-21.45091,,,,,,,
0,-151.6161,-89.02307,-1.913696,-214.2765,2.77961,-182.1118,3.617798,10.04041,-0.3129578,-3.54306,-23.93787,-186.8872,3.09256,-2.028015,-21.43404,,,,,,,
