Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
-10.63255,0.5891858,-3.389169,9.733125,-0.8129906,-3.102803,-8.939011,-0.000122943,0,9.611021,-2.777858,-38.51337,9.72043,1.240554,-4.883951,-8.304302,-0.005068,0.06255726,9.724758,-8.487329,-1.133151,2.05814,0.21149,-2.503662,-12.18201,-1.950654,15.36715,-3.796895,-1.907315,6.203615,3.920215,-3.092744,-0.4432315,-1.340275,-16.82571,-3.167556,-3.789306,0.8383647,0.2289973,21.46661,-2.680959,-6.717964,-4.377659,-3.015192,7.823599,4.758928,-2.247207,-1.446992,7.295358,-19.38579,1.222053
-10.62723,0.5882432,-3.390209,9.729427,-0.8115426,-3.105577,-8.934086,-0.000163925,0,9.603553,-2.777954,-38.5175,9.720147,1.239707,-4.882747,-8.306572,-0.00505434,0.0656106,9.722715,-8.486135,-1.134877,2.062604,0.2083549,-2.503975,-12.18178,-1.954267,15.36507,-3.794934,-1.909469,6.205056,3.916667,-3.092443,-0.4480613,-1.344794,-16.82742,-3.168791,-3.797101,0.8295401,0.2414744,21.46661,-2.681034,-6.717818,-4.378778,-3.017529,7.817268,4.762672,-2.243567,-1.448073,7.295438,-19.3917,1.223653
-10.61951,0.5852516,-3.390786,9.723989,-0.8097668,-3.104695,-8.921366,-0.000136604,0,9.587653,-2.77583,-38.53026,9.724738,1.239563,-4.881423,-8.314062,-0.005068,0.06255726,9.718954,-8.483013,-1.137804,2.072355,0.2028839,-2.505382,-12.18342,-1.959622,15.36232,-3.793747,-1.912234,6.20367,3.910863,-3.089807,-0.4554249,-1.354797,-16.83065,-3.172188,-3.816852,0.8152104,0.2624426,21.4665,-2.682994,-6.717818,-4.380745,-3.022455,7.810923,4.76551,-2.237017,-1.453334,7.294174,-19.40317,1.225411
-10.61081,0.5821643,-3.391133,9.719398,-0.8084759,-3.100657,-8.911693,-0.000150264,0,9.573496,-2.774997,-38.54673,9.730761,1.239775,-4.881544,-8.325815,-0.005081661,0.0656106,9.715837,-8.482084,-1.140896,2.082153,0.1982804,-2.508426,-12.18944,-1.962074,15.36174,-3.796327,-1.914075,6.195596,3.910613,-3.086419,-0.4635163,-1.362431,-16.83306,-3.176012,-3.842061,0.8063653,0.2811602,21.46534,-2.687277,-6.718022,-4.383784,-3.030217,7.810198,4.768633,-2.230193,-1.458174,7.294389,-19.41845,1.228123
-10.60625,0.5806003,-3.391421,9.7178,-0.8082095,-3.101288,-8.908341,-0.000136604,0,9.567107,-2.774095,-38.55197,9.734639,1.2397,-4.884432,-8.333595,-0.005081661,0.0656106,9.715393,-8.482296,-1.138836,2.086941,0.1959581,-2.509284,-12.1918,-1.962593,15.36145,-3.798493,-1.914382,6.192229,3.913065,-3.085285,-0.4673002,-1.36573,-16.83385,-3.177984,-3.855493,0.8044187,0.2880355,21.46439,-2.689216,-6.717993,-4.385214,-3.03351,7.809195,4.768386,-2.225453,-1.45804,7.298476,-19.42668,1.229556
-10.59463,0.579002,-3.392403,9.712235,-0.8054501,-3.100278,-8.901988,-0.000122943,0,9.554009,-2.774402,-38.5655,9.736921,1.237965,-4.8874,-8.343226,-0.005115812,0.0656106,9.713307,-8.479414,-1.136256,2.094243,0.1905486,-2.508817,-12.19295,-1.960374,15.35643,-3.800039,-1.916017,6.1899,3.917067,-3.081406,-0.4760123,-1.373446,-16.82883,-3.181123,-3.880856,0.8033668,0.2947506,21.46367,-2.691969,-6.717029,-4.388651,-3.039892,7.807439,4.774914,-2.219204,-1.460319,7.29681,-19.44034,1.232259
-10.58214,0.5764884,-3.39373,9.703892,-0.803524,-3.099773,-8.8915,-0.000129774,0,9.540091,-2.771971,-38.57871,9.737951,1.236954,-4.893849,-8.352095,-0.005102152,0.0656106,9.710777,-8.478239,-1.131077,2.100123,0.1851255,-2.509753,-12.19529,-1.957273,15.35232,-3.797926,-1.91714,6.190931,3.917417,-3.081515,-0.4849715,-1.371164,-16.8289,-3.1834,-3.90926,0.8047944,0.2967354,21.46089,-2.696381,-6.716329,-4.391685,-3.045619,7.809789,4.781269,-2.217155,-1.461257,7.303071,-19.45748,1.236697
-10.57617,0.5760035,-3.394249,9.701338,-0.8019325,-3.100278,-8.889002,-0.000129774,0,9.534587,-2.772394,-38.58477,9.738275,1.235943,-4.893649,-8.355433,-0.005108981,0.0656106,9.708307,-8.476852,-1.132287,2.103661,0.1833428,-2.512091,-12.19839,-1.956487,15.35072,-3.797822,-1.916323,6.1913,3.916667,-3.082437,-0.4869847,-1.36358,-16.83235,-3.184445,-3.925806,0.8054979,0.2980514,21.45843,-2.698997,-6.715744,-4.392934,-3.049473,7.813675,4.78131,-2.216963,-1.460453,7.309302,-19.4653,1.239384
-10.5655,0.5743096,-3.394768,9.697609,-0.7988726,-3.097878,-8.88405,-0.000136604,0,9.52351,-2.77206,-38.598,9.741424,1.234113,-4.892608,-8.363959,-0.005129472,0.0656106,9.702817,-8.47199,-1.136256,2.111369,0.1799209,-2.51396,-12.19988,-1.953509,15.34813,-3.79772,-1.915608,6.192161,3.915317,-3.079828,-0.4873863,-1.362574,-16.83436,-3.187702,-3.960816,0.8053818,0.2947506,21.45624,-2.705827,-6.715657,-4.398414,-3.060686,7.820751,4.781761,-2.214457,-1.456294,7.333287,-19.48105,1.246626
-10.55562,0.5717756,-3.394826,9.692701,-0.7964615,-3.097056,-8.875289,-0.000150264,0,9.5106,-2.770291,-38.60919,9.744734,1.23276,-4.893849,-8.37107,-0.005136302,0.0656106,9.69779,-8.466218,-1.136772,2.122555,0.1759525,-2.514583,-12.20006,-1.949971,15.34927,-3.803232,-1.918263,6.189641,3.917667,-3.073872,-0.4817329,-1.360706,-16.83794,-3.191016,-3.99699,0.8048832,0.2880355,21.45542,-2.712562,-6.718985,-4.41091,-3.071285,7.822978,4.788639,-2.210133,-1.452526,7.344223,-19.4948,1.251795
-10.55033,0.570635,-3.394364,9.690022,-0.7949725,-3.097309,-8.871392,-0.000122943,0,9.50479,-2.769054,-38.61387,9.744954,1.231893,-4.894009,-8.372572,-0.005095321,0.06255726,9.693371,-8.462877,-1.137976,2.128265,0.1742859,-2.513805,-12.19909,-1.947519,15.35103,-3.8056,-1.917242,6.193533,3.917217,-3.072622,-0.4825446,-1.360706,-16.8383,-3.192488,-4.013565,0.8057643,0.2832403,21.45549,-2.714297,-6.722196,-4.419028,-3.074916,7.821734,4.794158,-2.208835,-1.451313,7.346092,-19.49736,1.253201
-10.53902,0.5670696,-3.393095,9.681152,-0.792903,-3.094463,-8.858428,-0.000136604,0,9.489018,-2.766083,-38.62694,9.746811,1.231203,-4.89505,-8.37998,-0.005102152,0.06255726,9.688156,-8.457496,-1.140724,2.13625,0.1717724,-2.509284,-12.19542,-1.941468,15.34989,-3.798029,-1.909981,6.211436,3.906805,-3.080053,-0.4961402,-1.36487,-16.84145,-3.194634,-4.036141,0.8048149,0.2748253,21.4555,-2.716585,-6.722546,-4.430272,-3.079942,7.823421,4.799834,-2.208958,-1.455353,7.34692,-19.50566,1.255542
-10.52903,0.5631765,-3.392345,9.672965,-0.7907788,-3.089398,-8.843024,-0.000136604,0,9.470896,-2.765216,-38.64294,9.75151,1.231039,-4.890726,-8.3893,-0.005088491,0.06255726,9.683346,-8.452892,-1.147736,2.138997,0.1694502,-2.510376,-12.19481,-1.936523,15.34619,-3.796018,-1.904748,6.198021,3.910713,-3.084732,-0.4853748,-1.367019,-16.84694,-3.197942,-4.043461,0.8067683,0.2564087,21.45309,-2.71821,-6.720503,-4.430891,-3.085213,7.833298,4.798079,-2.210707,-1.462997,7.358715,-19.50998,1.259121
-10.52467,0.5623773,-3.391768,9.671989,-0.7889142,-3.08775,-8.83998,-0.000136604,0,9.463879,-2.766199,-38.64997,9.753063,1.230035,-4.890204,-8.39108,-0.005095321,0.0656106,9.680442,-8.448978,-1.148247,2.14046,0.1683368,-2.509051,-12.18892,-1.932254,15.3442,-3.796276,-1.905262,6.19393,3.915117,-3.083148,-0.4756011,-1.371593,-16.84924,-3.200206,-4.046511,0.8105317,0.2430897,21.45567,-2.718449,-6.719598,-4.434515,-3.085847,7.830648,4.801222,-2.212653,-1.463398,7.365244,-19.5142,1.260985
-10.5136,0.5603077,-3.391075,9.666398,-0.7866329,-3.084452,-8.832065,-0.000122943,0,9.450702,-2.762012,-38.66337,9.75155,1.229475,-4.891366,-8.390612,-0.005074831,0.06255726,9.671318,-8.441649,-1.15012,2.139363,0.1671894,-2.498419,-12.16922,-1.915376,15.33558,-3.781961,-1.907418,6.217986,3.909661,-3.082123,-0.4788812,-1.378282,-16.85452,-3.20308,-4.042105,0.8150055,0.1948336,21.46869,-2.718176,-6.714956,-4.438973,-3.078225,7.811462,4.811086,-2.223233,-1.453873,7.368174,-19.51959,1.26362
-10.50255,0.5551305,-3.388649,9.653067,-0.7867422,-3.079179,-8.809661,-0.000150264,0,9.429921,-2.756637,-38.6776,9.75028,1.231995,-4.890925,-8.390916,-0.005033849,0.0656106,9.662248,-8.435536,-1.155552,2.133959,0.1693477,-2.501394,-12.17043,-1.903266,15.32828,-3.765616,-1.901457,6.227732,3.906354,-3.093721,-0.4977152,-1.382393,-16.85857,-3.203752,-4.025891,0.7901641,0.1724585,21.46672,-2.719754,-6.704989,-4.430316,-3.081023,7.824706,4.808072,-2.22503,-1.458845,7.390111,-19.51587,1.266714
-10.49871,0.5536141,-3.387552,9.648993,-0.785663,-3.07568,-8.8,-0.000129774,0,9.420892,-2.754219,-38.68662,9.749615,1.232303,-4.891166,-8.387428,-0.004979208,0.06255726,9.656814,-8.430093,-1.157752,2.134417,0.1683847,-2.503662,-12.1732,-1.904202,15.32921,-3.76546,-1.899295,6.224468,3.912265,-3.098317,-0.5035778,-1.384515,-16.86128,-3.205035,-4.021511,0.7780678,0.166689,21.46415,-2.719276,-6.706978,-4.430007,-3.086482,7.833879,4.807746,-2.218917,-1.46927,7.398602,-19.51367,1.268412
-10.49524,0.5544816,-3.385644,9.650969,-0.7806702,-3.07256,-8.792899,-0.000157094,0,9.406986,-2.752805,-38.70187,9.750219,1.229755,-4.892007,-8.37644,-0.004958718,0.05934703,9.642653,-8.419424,-1.161969,2.141009,0.1681319,-2.505382,-12.16964,-1.904667,15.33301,-3.770553,-1.898264,6.208396,3.919216,-3.098509,-0.4865827,-1.378992,-16.87186,-3.208088,-4.030558,0.7629663,0.1519511,21.46602,-2.720362,-6.718402,-4.435177,-3.091235,7.828989,4.806279,-2.207865,-1.462194,7.41005,-19.51589,1.270262
-10.49055,0.555267,-3.385875,9.650785,-0.7752265,-3.07568,-8.782907,-0.000129774,0,9.391512,-2.751637,-38.71407,9.751369,1.226538,-4.889083,-8.368888,-0.004931397,0.05934703,9.631331,-8.409909,-1.168519,2.144936,0.1772297,-2.510376,-12.1676,-1.896648,15.32832,-3.762911,-1.894962,6.202556,3.910863,-3.095394,-0.4853748,-1.37814,-16.87796,-3.209247,-4.054682,0.7436846,0.1412742,21.46873,-2.729016,-6.719131,-4.436987,-3.098509,7.804761,4.808031,-2.199943,-1.425052,7.389368,-19.51418,1.26393
-10.4879,0.5542631,-3.385702,9.647485,-0.7735736,-3.078925,-8.771896,-0.000116113,-0.01978234,9.381083,-2.750155,-38.71787,9.753667,1.226026,-4.885595,-8.368864,-0.004938227,0.05934703,9.626943,-8.406474,-1.173699,2.148219,0.1805561,-2.50866,-12.1633,-1.894114,15.32606,-3.759111,-1.893412,6.213006,3.904449,-3.09732,-0.5008504,-1.378282,-16.8786,-3.208698,-4.070829,0.7408091,0.1341704,21.474,-2.734364,-6.720269,-4.439723,-3.102046,7.796217,4.80966,-2.193809,-1.420789,7.37246,-19.5055,1.258966
-10.48237,0.5535527,-3.381709,9.643286,-0.7684304,-3.079751,-8.754951,-0.000150264,0,9.36244,-2.750695,-38.72787,9.757637,1.223198,-4.88375,-8.366401,-0.004910906,0.06255726,9.616073,-8.398374,-1.182833,2.146578,0.1835613,-2.509129,-12.16711,-1.894175,15.31483,-3.746327,-1.895995,6.23138,3.896868,-3.096145,-0.5222706,-1.379843,-16.8784,-3.208271,-4.09199,0.7413009,0.1282043,21.47683,-2.738803,-6.715365,-4.437208,-3.109798,7.802426,4.813406,-2.181494,-1.437902,7.354874,-19.49081,1.253514
-10.47636,0.5518246,-3.375161,9.639595,-0.7641479,-3.074662,-8.739005,-0.000122943,0,9.344496,-2.749541,-38.73993,9.763138,1.221101,-4.888923,-8.365908,-0.004869925,0.05934703,9.605455,-8.390143,-1.187127,2.135609,0.1901661,-2.515829,-12.18046,-1.891525,15.29368,-3.72699,-1.897748,6.221872,3.898275,-3.087068,-0.501241,-1.38041,-16.86376,-3.207721,-4.088111,0.7404472,0.1312212,21.4681,-2.742383,-6.696589,-4.418097,-3.120544,7.824371,4.812104,-2.178195,-1.448479,7.344703,-19.49007,1.252577
-10.47166,0.5510938,-3.372897,9.635699,-0.7616003,-3.071349,-8.729605,-0.000150264,0,9.333868,-2.747355,-38.74772,9.762512,1.219831,-4.891407,-8.362104,-0.004869925,0.06255726,9.599232,-8.384774,-1.188774,2.126517,0.1941618,-2.521579,-12.18864,-1.88908,15.2802,-3.713517,-1.900222,6.211333,3.898124,-3.081809,-0.4917827,-1.383384,-16.86362,-3.208332,-4.075205,0.7413487,0.1370561,21.46151,-2.742123,-6.682547,-4.405845,-3.128314,7.835668,4.816051,-2.177649,-1.446451,7.339144,-19.49242,1.253045
-10.46236,0.5510324,-3.37011,9.631679,-0.7550706,-3.070776,-8.717671,-0.000136604,0,9.317092,-2.744759,-38.76064,9.76072,1.215207,-4.89513,-8.354046,-0.004856265,0.06255726,9.588781,-8.375049,-1.192226,2.107286,0.2015111,-2.532887,-12.20615,-1.884347,15.25171,-3.677061,-1.90793,6.199524,3.892293,-3.069993,-0.4917827,-1.398578,-16.85837,-3.209857,-4.032938,0.7475164,0.1426525,21.45187,-2.744356,-6.659528,-4.386464,-3.142363,7.856876,4.835496,-2.178175,-1.440893,7.335294,-19.53919,1.258344
-10.45015,0.5495365,-3.367902,9.62486,-0.7501119,-3.070266,-8.707255,-0.000129774,0,9.303075,-2.743113,-38.77207,9.759491,1.211751,-4.89973,-8.35454,-0.004883585,0.05934703,9.581541,-8.367603,-1.194357,2.080084,0.2073645,-2.540141,-12.21958,-1.88684,15.21315,-3.63184,-1.91714,6.197092,3.879997,-3.058067,-0.5158621,-1.410004,-16.85165,-3.210894,-3.98256,0.7509315,0.132704,21.45464,-2.745429,-6.636046,-4.36049,-3.159697,7.880604,4.850059,-2.173674,-1.449289,7.337112,-19.56409,1.262071
-10.44069,0.5469548,-3.368774,9.6211,-0.7465192,-3.069691,-8.695109,-0.000129774,0,9.284889,-2.738626,-38.78608,9.76366,1.209538,-4.901249,-8.359262,-0.004931397,0.06255726,9.579183,-8.36302,-1.196813,2.046888,0.2151031,-2.549984,-12.23996,-1.893827,15.17016,-3.581733,-1.925493,6.184115,3.869739,-3.03843,-0.5256317,-1.41596,-16.84793,-3.213819,-3.937809,0.7512252,0.1235407,21.46082,-2.751125,-6.608357,-4.328843,-3.184998,7.901669,4.862041,-2.167315,-1.453065,7.337486,-19.578,1.265632
-10.43607,0.5462375,-3.37011,9.620303,-0.7442789,-3.07154,-8.690433,-0.000136604,0,9.278007,-2.736686,-38.79165,9.766057,1.207898,-4.89893,-8.361729,-0.004931397,0.06255726,9.578094,-8.361361,-1.199915,2.032207,0.2165921,-2.552363,-12.24716,-1.8994,15.14888,-3.55958,-1.932595,6.174587,3.867157,-3.027775,-0.5162413,-1.417893,-16.86711,-3.218263,-3.919865,0.755214,0.1136409,21.46585,-2.755674,-6.597874,-4.317336,-3.195186,7.906415,4.868604,-2.163941,-1.451313,7.348309,-19.59165,1.269491
-10.42687,0.5450423,-3.372085,9.620446,-0.7400032,-3.073707,-8.685209,-0.000136604,0,9.264335,-2.734466,-38.80225,9.771049,1.204558,-4.89657,-8.367339,-0.004965547,0.06255726,9.574441,-8.357515,-1.204473,2.006328,0.216879,-2.554816,-12.25536,-1.911729,15.10764,-3.512905,-1.949834,6.166226,3.852038,-3.010345,-0.5000685,-1.424365,-16.87909,-3.221546,-3.881713,0.7635195,0.09278741,21.48278,-2.76579,-6.579033,-4.301338,-3.211259,7.913143,4.881303,-2.159726,-1.435859,7.357808,-19.61033,1.274415
-10.41669,0.5431981,-3.372607,9.617012,-0.7366837,-3.071923,-8.676929,-0.000143434,0,9.250813,-2.730136,-38.81487,9.773685,1.202072,-4.902768,-8.371821,-0.004986038,0.0656106,9.570477,-8.355651,-1.201382,1.985935,0.2158545,-2.551673,-12.25567,-1.929815,15.07414,-3.46368,-1.966823,6.177947,3.828225,-2.993057,-0.5070629,-1.429576,-16.87678,-3.2227,-3.83788,0.7781976,0.06255726,21.5042,-2.776055,-6.57113,-4.295323,-3.229073,7.916429,4.89505,-2.15446,-1.406252,7.365111,-19.62366,1.278401
-10.41257,0.5423648,-3.373826,9.615213,-0.7354953,-3.073197,-8.671245,-0.000136604,0,9.244629,-2.727848,-38.82032,9.774931,1.201273,-4.905484,-8.372899,-0.004999699,0.06255726,9.567538,-8.354305,-1.200078,1.975957,0.2137576,-2.547527,-12.25252,-1.93918,15.05674,-3.440085,-1.975858,6.192345,3.81598,-2.984055,-0.5124369,-1.435859,-16.87643,-3.223186,-3.813824,0.7954643,0.04423466,21.51682,-2.779989,-6.567518,-4.295232,-3.238033,7.919201,4.903088,-2.151653,-1.389171,7.36876,-19.63317,1.280389
-10.4055,0.5405139,-3.377712,9.609262,-0.7339653,-3.078671,-8.653581,-0.000157094,0,9.227968,-2.721079,-38.83133,9.776118,1.201191,-4.902128,-8.371305,-0.005020189,0.0656106,9.561003,-8.351238,-1.202684,1.956348,0.2083276,-2.542605,-12.25047,-1.953537,15.02468,-3.391941,-1.997824,6.222023,3.787238,-2.962601,-0.5218958,-1.445097,-16.87349,-3.223976,-3.768995,0.853077,0,21.53284,-2.786499,-6.554636,-4.298149,-3.257203,7.932145,4.916295,-2.146004,-1.352484,7.382009,-19.64266,1.283899
-10.40199,0.5404114,-3.379914,9.605763,-0.732128,-3.078225,-8.644247,-0.000157094,0,9.220896,-2.718456,-38.83991,9.774771,1.200515,-4.90001,-8.367292,-0.00504751,0.0656106,9.555861,-8.348247,-1.203498,1.945916,0.2056911,-2.540218,-12.25163,-1.959124,15.01026,-3.365692,-2.00896,6.237773,3.770968,-2.952868,-0.5274898,-1.451043,-16.87413,-3.22434,-3.745438,0.886784,0,21.53813,-2.788432,-6.548799,-4.29856,-3.269562,7.940798,4.922866,-2.141804,-1.336473,7.391943,-19.65057,1.287248
-10.39726,0.5392844,-3.385065,9.599437,-0.7302223,-3.080006,-8.623523,-0.000129774,0,9.203168,-2.713812,-38.85572,9.776882,1.200911,-4.891767,-8.365696,-0.005068,0.05934703,9.549338,-8.347031,-1.209984,1.924679,0.1995303,-2.534123,-12.25512,-1.968488,14.98635,-3.311212,-2.034997,6.266446,3.736331,-2.931258,-0.5326577,-1.461793,-16.87958,-3.225676,-3.69263,0.9631933,-0.03956468,21.54792,-2.78908,-6.534441,-4.300154,-3.295031,7.954288,4.937608,-2.129667,-1.304013,7.411136,-19.66031,1.292406
-10.39251,0.5383487,-3.387378,9.594028,-0.729956,-3.085847,-8.605968,-0.000163925,0,9.189749,-2.709454,-38.86394,9.779597,1.201908,-4.89473,-8.365649,-0.00505434,0.0656106,9.544622,-8.347974,-1.20561,1.90444,0.1916414,-2.527627,-12.26165,-1.977709,14.9659,-3.274827,-2.056618,6.268905,3.723206,-2.917884,-0.5245137,-1.47565,-16.88981,-3.227435,-3.635019,1.0289,-0.08392937,21.55149,-2.784484,-6.518756,-4.303751,-3.313576,7.963318,4.955352,-2.120023,-1.271032,7.420952,-19.65585,1.295129
-10.38701,0.5367709,-3.386453,9.589746,-0.7307961,-3.081912,-8.593132,-0.000143434,0,9.177831,-2.703307,-38.87846,9.783437,1.20477,-4.894569,-8.368888,-0.00504751,0.0656106,9.53904,-8.350746,-1.209337,1.884606,0.1864573,-2.517306,-12.26321,-1.983057,14.9459,-3.240995,-2.071032,6.254459,3.710193,-2.901014,-0.5278606,-1.483981,-16.8867,-3.230467,-3.576262,1.06219,-0.1297215,21.55538,-2.780891,-6.503458,-4.303341,-3.325725,7.965538,4.967948,-2.115924,-1.245212,7.429224,-19.65382,1.296941
-10.38486,0.5365728,-3.385817,9.589992,-0.7309327,-3.079624,-8.59016,-0.000163925,0,9.17404,-2.702146,-38.8883,9.786109,1.205829,-4.893849,-8.370789,-0.00506117,0.0656106,9.537473,-8.352351,-1.211762,1.874506,0.1845176,-2.511078,-12.2623,-1.983262,14.93607,-3.224826,-2.075563,6.239924,3.702004,-2.893296,-0.533025,-1.490822,-16.8858,-3.232527,-3.548617,1.065038,-0.1493534,21.55788,-2.779737,-6.495794,-4.301429,-3.328549,7.964964,4.973782,-2.116211,-1.240173,7.429224,-19.64408,1.295884
-10.37936,0.5342096,-3.385123,9.590586,-0.7337536,-3.078035,-8.587828,-0.000143434,0,9.166883,-2.697597,-38.90014,9.79354,1.209463,-4.89533,-8.382556,-0.005074831,0.0656106,9.538524,-8.358902,-1.212246,1.853297,0.1825573,-2.496851,-12.25718,-1.980816,14.91557,-3.196472,-2.079802,6.207454,3.690509,-2.881069,-0.5421248,-1.514266,-16.87233,-3.23398,-3.495248,1.050709,-0.1769387,21.56521,-2.773576,-6.475235,-4.29546,-3.330842,7.958639,4.98806,-2.116232,-1.2397,7.430993,-19.61643,1.292558
-10.37634,0.5327274,-3.384487,9.590135,-0.7356114,-3.07937,-8.586684,-0.000122943,0,9.163988,-2.694441,-38.9041,9.797295,1.211416,-4.89681,-8.389675,-0.00504068,0.0656106,9.539205,-8.361449,-1.212246,1.841113,0.182209,-2.489393,-12.25203,-1.978911,14.90249,-3.184691,-2.079896,6.193677,3.68828,-2.876814,-0.5460806,-1.513102,-16.86525,-3.234646,-3.46978,1.035149,-0.1845175,21.56971,-2.770332,-6.462473,-4.287747,-3.329784,7.954534,4.991515,-2.118083,-1.242696,7.431283,-19.6165,1.292709
-10.36749,0.5291211,-3.380725,9.582588,-0.7392177,-3.079243,-8.578239,-0.000143434,0,9.155622,-2.689728,-38.91072,9.800385,1.215658,-4.901529,-8.401393,-0.005033849,0.0656106,9.540647,-8.368197,-1.213053,1.819299,0.1827964,-2.474567,-12.2377,-1.970694,14.87786,-3.164155,-2.078013,6.183828,3.68084,-2.873222,-0.5510744,-1.516461,-16.85302,-3.233677,-3.430681,1.000008,-0.1907741,21.5781,-2.762921,-6.43788,-4.267465,-3.328667,7.94407,4.991789,-2.116061,-1.251014,7.456694,-19.59702,1.294222
-10.3598,0.5266691,-3.374929,9.573947,-0.7411097,-3.072751,-8.567633,-0.000129774,0,9.148537,-2.684982,-38.92329,9.800103,1.219011,-4.90752,-8.4056,-0.00504751,0.0656106,9.538628,-8.37315,-1.214343,1.806994,0.1827895,-2.460209,-12.22137,-1.960483,14.86334,-3.149892,-2.0766,6.193035,3.674237,-2.876855,-0.5567266,-1.514395,-16.8519,-3.232224,-3.411165,0.9691356,-0.1907741,21.58175,-2.75551,-6.418327,-4.249897,-3.327314,7.929283,4.985702,-2.110194,-1.244584,7.47286,-19.59098,1.29528
-10.3549,0.5231105,-3.36639,9.564888,-0.7445862,-3.067204,-8.552972,-0.000143434,0,9.141961,-2.67934,-38.93222,9.801508,1.224079,-4.911351,-8.40873,-0.005033849,0.0656106,9.536299,-8.376039,-1.220611,1.808077,0.1810751,-2.443525,-12.20423,-1.953489,14.86115,-3.150389,-2.074526,6.206217,3.670345,-2.883255,-0.5595313,-1.505322,-16.86109,-3.231679,-3.422053,0.9395267,-0.1845175,21.58738,-2.749971,-6.411052,-4.24441,-3.319597,7.909393,4.979883,-2.105351,-1.224772,7.473806,-19.58772,1.292558
-10.35446,0.5225505,-3.360394,9.56493,-0.7455152,-3.066054,-8.551227,-0.000136604,0,9.14151,-2.677188,-38.933,9.802792,1.225582,-4.912428,-8.407259,-0.005006529,0.0656106,9.531865,-8.377152,-1.227007,1.812293,0.1807678,-2.438633,-12.19965,-1.952123,14.86198,-3.156473,-2.075092,6.202946,3.672585,-2.882613,-0.5507192,-1.503761,-16.86872,-3.232587,-3.433135,0.9229156,-0.174713,21.58521,-2.747819,-6.40992,-4.24464,-3.315348,7.900377,4.979096,-2.100946,-1.21273,7.464874,-19.58674,1.289375
-10.35767,0.5228578,-3.346617,9.571237,-0.7448253,-3.058447,-8.553086,-0.000122943,0,9.14108,-2.674804,-38.93837,9.806441,1.226005,-4.919403,-8.398564,-0.004958718,0.05934703,9.523159,-8.375827,-1.234321,1.825635,0.1818538,-2.427774,-12.18714,-1.949322,14.87022,-3.17447,-2.072355,6.195883,3.675516,-2.884724,-0.5289715,-1.4992,-16.88505,-3.234161,-3.465884,0.8850833,-0.1570175,21.57938,-2.74439,-6.410317,-4.252108,-3.305708,7.886055,4.984327,-2.094437,-1.204148,7.434477,-19.58736,1.281306
-10.35868,0.5253713,-3.332135,9.578197,-0.740898,-3.047803,-8.563597,-0.000136604,0,9.147355,-2.673008,-38.94412,9.802832,1.222768,-4.932209,-8.382556,-0.004917736,0.06255726,9.514237,-8.3725,-1.237172,1.839305,0.1826802,-2.420346,-12.17759,-1.94646,14.87818,-3.192979,-2.06687,6.197809,3.681797,-2.894361,-0.5173771,-1.501287,-16.89566,-3.234464,-3.508108,0.8534185,-0.1312212,21.57391,-2.739828,-6.415454,-4.259011,-3.290809,7.886929,4.985624,-2.096957,-1.216918,7.414577,-19.58049,1.276102
-10.35756,0.5263412,-3.325902,9.578998,-0.7390674,-3.042403,-8.567884,-0.000143434,0,9.150491,-2.673165,-38.94769,9.798779,1.221477,-4.93483,-8.374729,-0.004917736,0.05934703,9.509422,-8.370506,-1.241277,1.842282,0.183254,-2.419294,-12.17458,-1.944671,14.87879,-3.197452,-2.066112,6.205732,3.684827,-2.899402,-0.5188877,-1.504412,-16.89973,-3.235009,-3.528365,0.8383306,-0.1170339,21.57109,-2.737096,-6.414996,-4.258046,-3.283364,7.892332,4.984091,-2.101431,-1.224133,7.405256,-19.58215,1.273954
